STATENAME,ST_CASE,COUNTYNAME,MONTHNAME,DAY_WEEKNAME,LGT_CONDNAME,HOUR,HOURNAME,ROUTENAME,WEATHERNAME,FATALS
new hampshire,330005,rockingham,January,Friday,Daylight,9,9:00am-9:59am,State Highway,Clear,1
new hampshire,330006,carroll,January,Thursday,Dark - Not Lighted,0,0:00am-0:59am,Local Street - Township,Snow,1
new hampshire,330007,cheshire,January,Sunday,Dark - Not Lighted,18,6:00pm-6:59pm,Local Street - Township,Clear,1
new hampshire,330008,cheshire,February,Thursday,Daylight,14,2:00pm-2:59pm,State Highway,Clear,1
new hampshire,330009,hillsborough,February,Saturday,Dark - Not Lighted,22,10:00pm-10:59pm,State Highway,Clear,1
new hampshire,330010,merrimack,January,Monday,Daylight,15,3:00pm-3:59pm,Local Street - Township,Cloudy,1
new hampshire,330011,merrimack,February,Wednesday,Dark - Lighted,18,6:00pm-6:59pm,Local Street - Municipality,Clear,1
new hampshire,330012,rockingham,February,Monday,Daylight,12,12:00pm-12:59pm,State Highway,Clear,1
new hampshire,330013,grafton,February,Friday,Daylight,9,9:00am-9:59am,Unknown,Snow,1
new hampshire,330014,rockingham,March,Friday,Dark - Not Lighted,21,9:00pm-9:59pm,Local Street - Municipality,Clear,1
new hampshire,330015,hillsborough,March,Monday,Daylight,10,10:00am-10:59am,Unknown,Clear,1
new hampshire,330016,rockingham,March,Tuesday,Dark - Not Lighted,1,1:00am-1:59am,Local Street - Township,Clear,1
new hampshire,330017,strafford,March,Thursday,Dark - Lighted,0,0:00am-0:59am,Local Street - Municipality,Clear,2
new hampshire,330018,rockingham,March,Monday,Dark - Not Lighted,4,4:00am-4:59am,Interstate,Clear,2
new hampshire,330019,belknap,March,Monday,Unknown,10,10:00am-10:59am,State Highway,Unknown,1
new hampshire,330020,hillsborough,March,Wednesday,Daylight,18,6:00pm-6:59pm,U.S. Highway,Clear,1
new hampshire,330021,strafford,April,Friday,Daylight,14,2:00pm-2:59pm,State Highway,Clear,2
new hampshire,330022,hillsborough,April,Saturday,Daylight,8,8:00am-8:59am,Unknown,Cloudy,1
new hampshire,330023,carroll,April,Thursday,Dark - Not Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
new hampshire,330024,rockingham,April,Friday,Dark - Not Lighted,23,11:00pm-11:59pm,Local Street - Township,Clear,1
new hampshire,330025,hillsborough,April,Thursday,Dark - Unknown Lighting,0,0:00am-0:59am,Unknown,Cloudy,2
new hampshire,330026,rockingham,April,Friday,Daylight,11,11:00am-11:59am,State Highway,Snow,1
new hampshire,330027,merrimack,April,Friday,Daylight,16,4:00pm-4:59pm,Interstate,Cloudy,1
new hampshire,330028,rockingham,April,Tuesday,Daylight,14,2:00pm-2:59pm,State Highway,Clear,1
new hampshire,330029,carroll,April,Monday,Daylight,14,2:00pm-2:59pm,State Highway,Clear,1
new hampshire,330030,rockingham,May,Sunday,Dark - Not Lighted,1,1:00am-1:59am,State Highway,Clear,1
new hampshire,330031,strafford,May,Sunday,Daylight,11,11:00am-11:59am,Local Street - Municipality,Clear,1
new hampshire,330032,hillsborough,May,Saturday,Dusk,19,7:00pm-7:59pm,State Highway,Clear,1
new hampshire,330033,carroll,May,Sunday,Daylight,15,3:00pm-3:59pm,Local Street - Township,Clear,1
new hampshire,330034,hillsborough,May,Wednesday,Daylight,17,5:00pm-5:59pm,State Highway,Clear,1
new hampshire,330035,coos,June,Tuesday,Dark - Not Lighted,0,0:00am-0:59am,State Highway,Clear,1
new hampshire,330036,rockingham,June,Saturday,Daylight,9,9:00am-9:59am,Local Street - Township,Clear,2
new hampshire,330037,hillsborough,June,Friday,Dark - Unknown Lighting,1,1:00am-1:59am,Local Street - Municipality,Clear,1
new hampshire,330038,rockingham,June,Saturday,Dark - Not Lighted,23,11:00pm-11:59pm,Local Street - Municipality,Clear,1
new hampshire,330039,hillsborough,June,Wednesday,Dark - Lighted,22,10:00pm-10:59pm,Local Street - Municipality,Clear,1
new hampshire,330040,merrimack,June,Sunday,Daylight,18,6:00pm-6:59pm,State Highway,Clear,1
new hampshire,330041,hillsborough,June,Sunday,Dawn,5,5:00am-5:59am,Local Street - Municipality,Clear,2
new hampshire,330042,hillsborough,June,Monday,Daylight,10,10:00am-10:59am,Local Street - Township,Cloudy,1
new hampshire,330043,hillsborough,June,Thursday,Daylight,7,7:00am-7:59am,State Highway,Clear,1
new hampshire,330044,hillsborough,June,Saturday,Daylight,15,3:00pm-3:59pm,U.S. Highway,Clear,1
new hampshire,330045,carroll,June,Saturday,Daylight,15,3:00pm-3:59pm,State Highway,Clear,1
new hampshire,330046,carroll,June,Tuesday,Daylight,10,10:00am-10:59am,State Highway,Cloudy,1
new hampshire,330047,cheshire,July,Monday,Dark - Not Lighted,22,10:00pm-10:59pm,State Highway,Clear,1
new hampshire,330048,strafford,July,Monday,Dark - Not Lighted,22,10:00pm-10:59pm,State Highway,Clear,1
new hampshire,330049,cheshire,July,Wednesday,Daylight,9,9:00am-9:59am,State Highway,Clear,1
new hampshire,330050,rockingham,July,Tuesday,Daylight,12,12:00pm-12:59pm,Interstate,Clear,1
new hampshire,330051,coos,July,Thursday,Daylight,6,6:00am-6:59am,U.S. Highway,Cloudy,1
new hampshire,330052,hillsborough,July,Thursday,Dark - Lighted,22,10:00pm-10:59pm,U.S. Highway,Rain,1
new hampshire,330053,hillsborough,July,Monday,Daylight,14,2:00pm-2:59pm,Unknown,Clear,1
new hampshire,330054,strafford,August,Tuesday,Dark - Lighted,23,11:00pm-11:59pm,U.S. Highway,Clear,1
new hampshire,330055,rockingham,August,Thursday,Daylight,9,9:00am-9:59am,State Highway,Clear,1
new hampshire,330056,cheshire,August,Wednesday,Daylight,19,7:00pm-7:59pm,State Highway,Clear,1
new hampshire,330057,hillsborough,August,Thursday,Dark - Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
new hampshire,330058,strafford,August,Saturday,Dusk,19,7:00pm-7:59pm,U.S. Highway,Cloudy,1
new hampshire,330059,grafton,August,Sunday,Daylight,14,2:00pm-2:59pm,State Highway,Cloudy,2
new hampshire,330060,carroll,August,Monday,Dark - Lighted,20,8:00pm-8:59pm,Local Street - Township,Clear,1
new hampshire,330061,hillsborough,August,Friday,Dark - Lighted,3,3:00am-3:59am,Unknown,Clear,1
new hampshire,330062,merrimack,August,Thursday,Daylight,16,4:00pm-4:59pm,Local Street - Township,Cloudy,1
new hampshire,330063,carroll,September,Saturday,Dark - Not Lighted,19,7:00pm-7:59pm,Local Street - Township,Clear,1
new hampshire,330064,grafton,September,Friday,Dark - Not Lighted,0,0:00am-0:59am,U.S. Highway,Clear,1
new hampshire,330065,hillsborough,September,Wednesday,Dawn,5,5:00am-5:59am,Interstate,Clear,1
new hampshire,330066,rockingham,September,Monday,Daylight,13,1:00pm-1:59pm,Local Street - Municipality,Clear,1
new hampshire,330067,merrimack,September,Friday,Daylight,8,8:00am-8:59am,Interstate,Clear,2
new hampshire,330068,grafton,September,Saturday,Daylight,12,12:00pm-12:59pm,Interstate,Clear,1
new hampshire,330069,merrimack,July,Friday,Dusk,19,7:00pm-7:59pm,Interstate,Haze,1
new hampshire,330070,rockingham,September,Tuesday,Daylight,11,11:00am-11:59am,State Highway,Clear,1
new hampshire,330071,strafford,September,Monday,Daylight,10,10:00am-10:59am,State Highway,Clear,1
new hampshire,330072,merrimack,September,Sunday,Daylight,13,1:00pm-1:59pm,Local Street - Township,Clear,1
new hampshire,330073,strafford,September,Sunday,Daylight,9,9:00am-9:59am,U.S. Highway,Clear,1
new hampshire,330074,strafford,September,Monday,Daylight,8,8:00am-8:59am,U.S. Highway,Clear,1
new hampshire,330075,rockingham,September,Sunday,Daylight,18,6:00pm-6:59pm,Local Street - Township,Clear,1
new hampshire,330076,hillsborough,September,Thursday,Dark - Lighted,5,5:00am-5:59am,State Highway,Cloudy,1
new hampshire,330077,strafford,September,Tuesday,Dark - Not Lighted,4,4:00am-4:59am,State Highway,Clear,1
new hampshire,330078,hillsborough,September,Saturday,Daylight,13,1:00pm-1:59pm,Local Street - Township,Clear,1
new hampshire,330079,belknap,October,Friday,Daylight,15,3:00pm-3:59pm,State Highway,Clear,2
new hampshire,330080,grafton,October,Monday,Dusk,18,6:00pm-6:59pm,Interstate,Clear,1
new hampshire,330081,sullivan,October,Saturday,Daylight,16,4:00pm-4:59pm,Unknown,Clear,1
new hampshire,330082,grafton,October,Sunday,Daylight,10,10:00am-10:59am,State Highway,Unknown,1
new hampshire,330083,rockingham,August,Sunday,Daylight,14,2:00pm-2:59pm,Local Street - Township,Cloudy,1
new hampshire,330084,hillsborough,October,Sunday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
new hampshire,330085,grafton,October,Tuesday,Dark - Not Lighted,5,5:00am-5:59am,Interstate,Rain,1
new hampshire,330086,rockingham,October,Thursday,Dark - Lighted,0,0:00am-0:59am,Interstate,Haze,1
new hampshire,330087,hillsborough,October,Tuesday,Dark - Lighted,19,7:00pm-7:59pm,Local Street - Municipality,Rain,1
new hampshire,330088,hillsborough,October,Wednesday,Dawn,7,7:00am-7:59am,U.S. Highway,Rain,1
new hampshire,330089,strafford,November,Tuesday,Dark - Not Lighted,20,8:00pm-8:59pm,State Highway,Clear,1
new hampshire,330090,grafton,November,Friday,Dark - Not Lighted,15,3:00pm-3:59pm,U.S. Highway,Rain,1
new hampshire,330091,strafford,November,Sunday,Dark - Not Lighted,16,4:00pm-4:59pm,U.S. Highway,Clear,1
new hampshire,330092,strafford,November,Tuesday,Daylight,12,12:00pm-12:59pm,State Highway,Clear,1
new hampshire,330093,grafton,November,Tuesday,Dark - Lighted,20,8:00pm-8:59pm,State Highway,Snow,1
new hampshire,330094,sullivan,November,Thursday,Daylight,13,1:00pm-1:59pm,State Highway,Clear,2
new hampshire,330095,rockingham,November,Friday,Dark - Lighted,18,6:00pm-6:59pm,U.S. Highway,Snow,1
new hampshire,330096,strafford,November,Sunday,Daylight,14,2:00pm-2:59pm,U.S. Highway,Clear,1
new hampshire,330097,hillsborough,December,Wednesday,Dark - Not Lighted,19,7:00pm-7:59pm,State Highway,Cloudy,1
new hampshire,330098,grafton,December,Sunday,Dark - Not Lighted,18,6:00pm-6:59pm,Interstate,Cloudy,2
new hampshire,330099,hillsborough,August,Saturday,Dark - Not Lighted,0,0:00am-0:59am,Interstate,Clear,1
new hampshire,330100,rockingham,December,Wednesday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
new hampshire,330101,hillsborough,December,Thursday,Dark - Unknown Lighting,22,10:00pm-10:59pm,State Highway,Cloudy,1
new hampshire,330102,merrimack,December,Monday,Dark - Lighted,20,8:00pm-8:59pm,U.S. Highway,Clear,1
new hampshire,330103,merrimack,December,Friday,Dark - Not Lighted,4,4:00am-4:59am,U.S. Highway,Snow,1
new hampshire,330104,hillsborough,December,Friday,Dark - Not Lighted,17,5:00pm-5:59pm,Interstate,Clear,1
new hampshire,330105,cheshire,December,Wednesday,Dark - Not Lighted,22,10:00pm-10:59pm,State Highway,Snow,2
new hampshire,330106,coos,September,Sunday,Dark - Not Lighted,0,0:00am-0:59am,State Highway,Cloudy,1
new jersey,340001,camden,January,Sunday,Dark - Lighted,0,0:00am-0:59am,State Highway,Clear,1
new jersey,340002,gloucester,January,Sunday,Daylight,10,10:00am-10:59am,Interstate,Cloudy,1
new jersey,340003,salem,January,Wednesday,Daylight,12,12:00pm-12:59pm,State Highway,Clear,1
new jersey,340004,somerset,January,Friday,Dark - Not Lighted,21,9:00pm-9:59pm,Local Street - Municipality,Clear,1
new jersey,340005,hudson,January,Wednesday,Daylight,7,7:00am-7:59am,Local Street - Municipality,Clear,1
new jersey,340006,mercer,January,Sunday,Unknown,21,9:00pm-9:59pm,Local Street - Municipality,Rain,1
new jersey,340007,burlington,January,Monday,Daylight,11,11:00am-11:59am,County Road,Clear,1
new jersey,340008,gloucester,January,Tuesday,Daylight,13,1:00pm-1:59pm,Local Street - Municipality,Clear,2
new jersey,340009,monmouth,January,Saturday,Dark - Not Lighted,21,9:00pm-9:59pm,U.S. Highway,Clear,2
new jersey,340010,ocean,January,Saturday,Dark - Not Lighted,2,2:00am-2:59am,State Highway,Clear,1
new jersey,340011,atlantic,January,Wednesday,Daylight,14,2:00pm-2:59pm,Unknown,Clear,1
new jersey,340012,ocean,January,Sunday,Dark - Not Lighted,21,9:00pm-9:59pm,Unknown,Clear,1
new jersey,340013,morris,January,Sunday,Daylight,13,1:00pm-1:59pm,Interstate,Clear,1
new jersey,340014,morris,January,Sunday,Daylight,15,3:00pm-3:59pm,U.S. Highway,Freezing Rain,1
new jersey,340015,atlantic,January,Wednesday,Dark - Not Lighted,19,7:00pm-7:59pm,Local Street - Municipality,Clear,1
new jersey,340016,union,January,Friday,Daylight,9,9:00am-9:59am,Interstate,Clear,1
new jersey,340017,gloucester,January,Tuesday,Daylight,12,12:00pm-12:59pm,Interstate,Clear,1
new jersey,340018,morris,January,Wednesday,Daylight,10,10:00am-10:59am,State Highway,Clear,1
new jersey,340019,atlantic,January,Sunday,Dark - Not Lighted,2,2:00am-2:59am,County Road,Clear,1
new jersey,340020,gloucester,January,Sunday,Dark - Lighted,4,4:00am-4:59am,County Road,Cloudy,1
new jersey,340021,camden,January,Tuesday,Dark - Lighted,2,2:00am-2:59am,Local Street - Municipality,Clear,1
new jersey,340022,burlington,January,Wednesday,Dark - Lighted,22,10:00pm-10:59pm,State Highway,Clear,1
new jersey,340023,gloucester,January,Friday,Dark - Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
new jersey,340024,gloucester,January,Thursday,Dark - Not Lighted,5,5:00am-5:59am,County Road,Clear,1
new jersey,340025,atlantic,January,Thursday,Dark - Not Lighted,20,8:00pm-8:59pm,U.S. Highway,Clear,1
new jersey,340026,camden,January,Sunday,Dark - Lighted,16,4:00pm-4:59pm,State Highway,Rain,1
new jersey,340027,essex,January,Friday,Daylight,15,3:00pm-3:59pm,Local Street - Municipality,Cloudy,1
new jersey,340028,middlesex,January,Friday,Daylight,13,1:00pm-1:59pm,County Road,Clear,1
new jersey,340029,atlantic,January,Wednesday,Daylight,16,4:00pm-4:59pm,Local Street - Municipality,Clear,1
new jersey,340030,essex,January,Saturday,Dark - Lighted,22,10:00pm-10:59pm,Local Street - Municipality,Clear,1
new jersey,340031,gloucester,January,Tuesday,Dark - Lighted,23,11:00pm-11:59pm,County Road,Clear,1
new jersey,340032,essex,January,Wednesday,Daylight,12,12:00pm-12:59pm,Local Street - Municipality,Clear,1
new jersey,340033,burlington,January,Friday,Dark - Lighted,22,10:00pm-10:59pm,County Road,Rain,1
new jersey,340034,mercer,January,Saturday,Dark - Unknown Lighting,0,0:00am-0:59am,Local Street - Municipality,Rain,1
new jersey,340035,monmouth,January,Sunday,Daylight,13,1:00pm-1:59pm,County Road,Clear,1
new jersey,340036,morris,January,Wednesday,Daylight,16,4:00pm-4:59pm,Interstate,Clear,1
new jersey,340037,salem,January,Thursday,Dark - Not Lighted,22,10:00pm-10:59pm,County Road,Clear,1
new jersey,340038,camden,January,Monday,Dark - Not Lighted,5,5:00am-5:59am,U.S. Highway,Clear,1
new jersey,340039,essex,January,Friday,Daylight,8,8:00am-8:59am,Interstate,Clear,1
new jersey,340040,morris,January,Saturday,Daylight,12,12:00pm-12:59pm,State Highway,Clear,1
new jersey,340041,mercer,January,Saturday,Daylight,9,9:00am-9:59am,U.S. Highway,Clear,1
new jersey,340042,ocean,January,Friday,Dawn,7,7:00am-7:59am,Unknown,Clear,1
new jersey,340043,morris,January,Friday,Dark - Not Lighted,23,11:00pm-11:59pm,County Road,Rain,1
new jersey,340044,atlantic,February,Sunday,Dark - Lighted,0,0:00am-0:59am,U.S. Highway,Clear,1
new jersey,340046,cumberland,February,Tuesday,Daylight,16,4:00pm-4:59pm,County Road,Clear,1
new jersey,340047,burlington,February,Saturday,Daylight,14,2:00pm-2:59pm,County Road,Clear,1
new jersey,340048,mercer,February,Monday,Daylight,16,4:00pm-4:59pm,State Highway,Snow,1
new jersey,340049,hudson,February,Sunday,Dark - Lighted,3,3:00am-3:59am,Local Street - Municipality,Clear,1
new jersey,340050,middlesex,February,Sunday,Daylight,15,3:00pm-3:59pm,State Highway,Rain,1
new jersey,340051,ocean,February,Saturday,Dark - Lighted,18,6:00pm-6:59pm,County Road,Clear,1
new jersey,340052,cumberland,February,Saturday,Dark - Lighted,0,0:00am-0:59am,State Highway,Rain,1
new jersey,340053,middlesex,February,Thursday,Dark - Lighted,18,6:00pm-6:59pm,U.S. Highway,Clear,1
new jersey,340054,union,February,Monday,Dark - Lighted,2,2:00am-2:59am,Unknown,Clear,1
new jersey,340055,essex,February,Tuesday,Dark - Lighted,20,8:00pm-8:59pm,Interstate,Clear,1
new jersey,340056,sussex,February,Friday,Daylight,14,2:00pm-2:59pm,U.S. Highway,Clear,1
new jersey,340057,passaic,February,Wednesday,Dawn,4,4:00am-4:59am,State Highway,Cloudy,1
new jersey,340058,camden,January,Wednesday,Dark - Not Lighted,21,9:00pm-9:59pm,State Highway,Clear,1
new jersey,340059,hudson,January,Friday,Dark - Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
new jersey,340060,ocean,January,Saturday,Dark - Not Lighted,21,9:00pm-9:59pm,County Road,Clear,1
new jersey,340061,passaic,February,Saturday,Dark - Lighted,22,10:00pm-10:59pm,County Road,Clear,1
new jersey,340062,monmouth,February,Saturday,Daylight,16,4:00pm-4:59pm,State Highway,Clear,1
new jersey,340063,bergen,March,Sunday,Dawn,7,7:00am-7:59am,Interstate,Rain,1
new jersey,340064,union,March,Monday,Dark - Lighted,22,10:00pm-10:59pm,U.S. Highway,Clear,1
new jersey,340065,middlesex,February,Friday,Dark - Not Lighted,22,10:00pm-10:59pm,Interstate,Cloudy,1
new jersey,340066,salem,February,Friday,Daylight,14,2:00pm-2:59pm,Interstate,Clear,1
new jersey,340067,somerset,February,Wednesday,Dark - Not Lighted,0,0:00am-0:59am,Interstate,Clear,1
new jersey,340068,monmouth,March,Sunday,Daylight,10,10:00am-10:59am,State Highway,Clear,1
new jersey,340069,morris,March,Tuesday,Dark - Not Lighted,18,6:00pm-6:59pm,County Road,Clear,1
new jersey,340070,passaic,March,Sunday,Daylight,18,6:00pm-6:59pm,County Road,Clear,1
new jersey,340071,hudson,March,Wednesday,Daylight,12,12:00pm-12:59pm,County Road,Clear,1
new jersey,340072,camden,February,Saturday,Dark - Not Lighted,19,7:00pm-7:59pm,Interstate,Clear,1
new jersey,340073,morris,March,Wednesday,Dark - Not Lighted,19,7:00pm-7:59pm,U.S. Highway,Clear,1
new jersey,340074,monmouth,March,Saturday,Dark - Lighted,22,10:00pm-10:59pm,State Highway,Clear,1
new jersey,340075,burlington,March,Monday,Daylight,11,11:00am-11:59am,U.S. Highway,Clear,1
new jersey,340076,middlesex,February,Friday,Dark - Lighted,20,8:00pm-8:59pm,County Road,Cloudy,1
new jersey,340077,camden,February,Wednesday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
new jersey,340078,bergen,January,Wednesday,Dawn,6,6:00am-6:59am,Unknown,Clear,1
new jersey,340079,ocean,March,Sunday,Daylight,14,2:00pm-2:59pm,County Road,Clear,1
new jersey,340080,union,March,Sunday,Dark - Not Lighted,3,3:00am-3:59am,County Road,Clear,1
new jersey,340081,atlantic,March,Saturday,Daylight,14,2:00pm-2:59pm,U.S. Highway,Clear,1
new jersey,340082,bergen,March,Tuesday,Dark - Lighted,20,8:00pm-8:59pm,State Highway,Clear,1
new jersey,340084,gloucester,February,Thursday,Dark - Not Lighted,21,9:00pm-9:59pm,County Road,Clear,1
new jersey,340085,essex,March,Monday,Dark - Lighted,4,4:00am-4:59am,Interstate,Clear,1
new jersey,340086,ocean,March,Wednesday,Daylight,13,1:00pm-1:59pm,County Road,Rain,1
new jersey,340087,passaic,March,Tuesday,Dark - Lighted,5,5:00am-5:59am,County Road,Clear,1
new jersey,340088,bergen,March,Thursday,Dark - Lighted,19,7:00pm-7:59pm,County Road,Clear,1
new jersey,340089,bergen,March,Wednesday,Daylight,15,3:00pm-3:59pm,U.S. Highway,Clear,1
new jersey,340090,burlington,March,Saturday,Dark - Lighted,2,2:00am-2:59am,Local Street - Municipality,Clear,1
new jersey,340091,monmouth,March,Tuesday,Dark - Not Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
new jersey,340092,salem,March,Saturday,Dark - Lighted,19,7:00pm-7:59pm,U.S. Highway,Clear,1
new jersey,340093,camden,March,Saturday,Dark - Not Lighted,1,1:00am-1:59am,Unknown,Clear,1
new jersey,340094,somerset,March,Friday,Dark - Not Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
new jersey,340095,cumberland,March,Sunday,Dark - Lighted,19,7:00pm-7:59pm,County Road,Clear,1
new jersey,340096,essex,March,Sunday,Daylight,13,1:00pm-1:59pm,County Road,Clear,1
new jersey,340097,essex,March,Wednesday,Daylight,12,12:00pm-12:59pm,U.S. Highway,Clear,1
new jersey,340098,ocean,March,Monday,Daylight,11,11:00am-11:59am,State Highway,Clear,1
new jersey,340099,passaic,March,Thursday,Daylight,17,5:00pm-5:59pm,State Highway,Clear,1
new jersey,340100,monmouth,March,Wednesday,Daylight,15,3:00pm-3:59pm,State Highway,Cloudy,1
new jersey,340101,union,February,Friday,Dark - Lighted,21,9:00pm-9:59pm,State Highway,Clear,2
new jersey,340102,morris,March,Monday,Dark - Lighted,20,8:00pm-8:59pm,State Highway,Clear,1
new jersey,340103,mercer,March,Tuesday,Daylight,15,3:00pm-3:59pm,State Highway,Clear,1
new jersey,340104,camden,March,Wednesday,Daylight,15,3:00pm-3:59pm,Interstate,Rain,1
new jersey,340105,cumberland,March,Saturday,Daylight,6,6:00am-6:59am,Local Street - Municipality,Clear,1
new jersey,340106,ocean,March,Saturday,Dark - Not Lighted,23,11:00pm-11:59pm,Unknown,Clear,1
new jersey,340107,burlington,March,Monday,Dark - Lighted,4,4:00am-4:59am,Interstate,Clear,1
new jersey,340108,essex,March,Friday,Daylight,12,12:00pm-12:59pm,Interstate,Clear,1
new jersey,340109,camden,March,Friday,Dark - Lighted,22,10:00pm-10:59pm,Interstate,Clear,2
new jersey,340110,burlington,March,Sunday,Dark - Lighted,21,9:00pm-9:59pm,State Highway,Clear,1
new jersey,340111,salem,March,Tuesday,Daylight,14,2:00pm-2:59pm,Interstate,Clear,2
new jersey,340112,burlington,March,Thursday,Dark - Lighted,1,1:00am-1:59am,U.S. Highway,Clear,1
new jersey,340113,camden,March,Saturday,Daylight,18,6:00pm-6:59pm,County Road,Clear,1
new jersey,340114,camden,March,Thursday,Daylight,7,7:00am-7:59am,State Highway,Clear,1
new jersey,340115,gloucester,February,Wednesday,Dark - Lighted,22,10:00pm-10:59pm,U.S. Highway,Clear,1
new jersey,340116,ocean,March,Saturday,Daylight,10,10:00am-10:59am,Local Street - Municipality,Clear,1
new jersey,340117,monmouth,March,Sunday,Dark - Lighted,19,7:00pm-7:59pm,Local Street - Municipality,Clear,1
new jersey,340118,camden,February,Thursday,Daylight,15,3:00pm-3:59pm,State Highway,Clear,1
